Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,48.11872863769531,49.65719223022461,48.09364318847656,49.489967346191406,30.35542106628418,6355424
2009-01-05,49.155517578125,49.40635681152344,48.58695602416992,48.91304397583008,30.001556396484375,4507485
2009-01-06,49.113712310791016,50.00836181640625,49.0050163269043,49.489967346191406,30.35542106628418,5939575
2009-01-07,49.0050163269043,49.29766082763672,48.14381408691406,48.55351257324219,29.78104591369629,5499328
2009-01-08,48.22742462158203,49.08863067626953,48.035118103027344,48.97993469238281,30.042600631713867,4718100
2009-01-09,49.16387939453125,49.3394660949707,48.13545227050781,48.277591705322266,29.6118106842041,4378556
2009-01-12,48.1939811706543,48.41136932373047,47.39966583251953,47.72575378417969,29.2733154296875,5002270
2009-01-13,47.533443450927734,47.909698486328125,46.58026885986328,47.03177261352539,28.8476619720459,5298400
2009-01-14,46.245819091796875,46.8227424621582,45.56856155395508,46.02006530761719,28.22711753845215,5406877
2009-01-15,46.05351257324219,46.622074127197266,45.39297866821289,46.128761291503906,28.293781280517578,5713770
2009-01-16,46.47993469238281,47.3494987487793,45.894649505615234,47.173912048339844,28.934844970703125,6723792
2009-01-20,47.173912048339844,47.32441329956055,45.02508544921875,45.08361053466797,27.652721405029297,6797586
2009-01-21,45.6605339050293,45.81939697265625,44.105350494384766,45.35116958618164,27.81683349609375,7047789
2009-01-22,44.85786056518555,45.62709045410156,44.1722412109375,45.20066833496094,27.72451400756836,5727524
2009-01-23,44.3227424621582,44.87458038330078,43.737457275390625,44.230770111083984,27.129608154296875,6799021
2009-01-26,44.76588439941406,45.61036682128906,44.27257537841797,44.78260803222656,27.468093872070312,6201499
2009-01-27,44.941471099853516,45.57692337036133,44.50668716430664,45.14213943481445,27.68861961364746,5648349
2009-01-28,45.526756286621094,46.697322845458984,44.9832763671875,46.337791442871094,28.42198371887207,7302058
2009-01-29,46.51337814331055,48.252506256103516,46.0117073059082,47.28260803222656,29.001508712768555,9752543
2009-01-30,47.31605529785156,47.5,44.556854248046875,44.97491455078125,27.586034774780273,9113879
2009-02-02,44.138797760009766,44.33110427856445,41.93980026245117,42.32441329956055,25.960329055786133,10827268
2009-02-03,42.85116958618164,43.3277587890625,42.056854248046875,43.1772575378418,26.483434677124023,9227977
2009-02-04,43.403011322021484,43.854515075683594,42.31605529785156,42.50836181640625,26.073152542114258,5647990
2009-02-05,42.26588439941406,43.33612060546875,41.81438064575195,43.10200881958008,26.43727684020996,6328036
2009-02-06,43.16889572143555,44.247493743896484,42.97658920288086,43.80434799194336,26.86806869506836,6345856
2009-02-09,43.862876892089844,45.70233917236328,43.729095458984375,45.24247360229492,27.750160217285156,8547692
2009-02-10,45.033443450927734,45.24247360229492,42.458194732666016,42.70903015136719,26.196231842041016,8263882
2009-02-11,43.277591705322266,43.637123107910156,42.441471099853516,42.88461685180664,26.303930282592773,6993730
2009-02-12,42.182273864746094,42.27424621582031,40.66889572143555,41.78093719482422,25.626981735229492,10160498
2009-02-13,42.30769348144531,42.30769348144531,41.17892837524414,41.32107162475586,25.34490394592285,5753478
2009-02-17,40.91136932373047,40.91136932373047,39.464881896972656,39.64883041381836,24.319217681884766,10349945
2009-02-18,39.51504898071289,39.78260803222656,38.97157287597656,39.41471481323242,24.438447952270508,5936705
2009-02-19,38.94648742675781,40.1672248840332,38.94648742675781,39.35618591308594,24.402158737182617,6643302
2009-02-20,39.16387939453125,40.075252532958984,38.829429626464844,39.50668716430664,24.49547576904297,10440243
2009-02-23,39.76588439941406,39.79096984863281,37.926422119140625,37.96822738647461,23.54157829284668,8104694
2009-02-24,38.23578643798828,39.81605529785156,37.918060302734375,39.63210678100586,24.5732364654541,9879438
2009-02-25,39.3394660949707,39.673912048339844,38.48662185668945,38.97157287597656,24.163684844970703,10245654
2009-02-26,39.473243713378906,39.690635681152344,38.70401382446289,38.737457275390625,24.018529891967773,7685735
2009-02-27,38.16889572143555,38.770904541015625,37.76755905151367,38.010032653808594,23.567495346069336,8265915
2009-03-02,37.30769348144531,37.77592086791992,35.74414825439453,35.81939697265625,22.2092342376709,9707454
2009-03-03,36.09531784057617,36.77257537841797,35.70233917236328,36.05351257324219,22.354394912719727,10861354
2009-03-04,36.68896484375,37.98495101928711,36.45484924316406,37.47491455078125,23.23571014404297,10812318
2009-03-05,36.39632034301758,36.81438064575195,35.1505012512207,35.54347610473633,22.03815269470215,9828250
2009-03-06,35.81939697265625,36.18729019165039,34.1722412109375,34.97491455078125,21.685626983642578,10972224
2009-03-09,34.54013442993164,35.49331283569336,34.44816207885742,35.17558670043945,21.8100528717041,8551520
2009-03-10,35.20066833496094,38.08528518676758,34.949832916259766,38.035118103027344,23.58305549621582,12796961
2009-03-11,37.5167236328125,39.43980026245117,37.5167236328125,39.130435943603516,24.262189865112305,9849538
2009-03-12,39.3394660949707,40.1505012512207,38.56187438964844,40.1337776184082,24.884286880493164,7416994
2009-03-13,40.401336669921875,40.55183792114258,39.556854248046875,40.1337776184082,24.884286880493164,6049727
2009-03-16,40.535118103027344,40.63545227050781,39.590301513671875,39.690635681152344,24.609535217285156,6180091
2009-03-17,39.64883041381836,40.785953521728516,39.64883041381836,40.769229888916016,25.27829933166504,5953210
2009-03-18,40.35953140258789,41.596988677978516,39.87458038330078,41.137123107910156,25.506404876708984,7467944
2009-03-19,41.02842712402344,41.128761291503906,39.40635681152344,39.690635681152344,24.609535217285156,8364465
2009-03-20,39.598663330078125,39.78260803222656,38.12709045410156,38.403011322021484,23.8111629486084,10136578
2009-03-23,39.130435943603516,41.31270980834961,38.93812561035156,41.237457275390625,25.56861114501953,8896446
2009-03-24,40.510032653808594,41.354515075683594,40.18394470214844,40.38461685180664,25.039825439453125,5937781
2009-03-25,40.844482421875,42.441471099853516,39.924747467041016,40.98662185668945,25.4130859375,9384653
2009-03-26,41.262542724609375,42.75083541870117,40.9949836730957,42.6672248840332,26.45510482788086,8729604
2009-03-27,42.056854248046875,42.6672248840332,41.747493743896484,42.081939697265625,26.09221649169922,5602423
2009-03-30,41.57190704345703,41.75585174560547,40.20066833496094,40.6772575378418,25.221271514892578,5737571
2009-03-31,41.06187438964844,42.26588439941406,40.777591705322266,41.57190704345703,25.77599334716797,8590988
2009-04-01,40.92809295654297,42.533443450927734,40.73578643798828,42.3494987487793,26.258113861083984,6904628
2009-04-02,43.13545227050781,44.230770111083984,42.98495101928711,43.58695602416992,27.02538299560547,8325356
2009-04-03,43.670570373535156,43.88795852661133,42.85116958618164,43.57023239135742,27.015010833740234,5897596
2009-04-06,43.4782600402832,43.645484924316406,42.826087951660156,43.54515075683594,26.99945831298828,4646819
2009-04-07,43.06856155395508,43.15217590332031,42.3662223815918,42.47491455078125,26.335872650146484,4856478
2009-04-08,42.58361053466797,43.285953521728516,42.30769348144531,42.95986557006836,26.63656997680664,4890803
2009-04-09,43.9882926940918,44.89966583251953,43.9882926940918,44.42307662963867,27.54380226135254,6881664
2009-04-13,44.130435943603516,44.941471099853516,43.52006530761719,44.60702133178711,27.657852172851562,5485095
2009-04-14,44.25585174560547,44.78260803222656,43.89632034301758,44.26421356201172,27.4453067779541,5542623
2009-04-15,44.130435943603516,45.18394470214844,43.770904541015625,44.924747467041016,27.854856491088867,5415249
2009-04-16,45.02508544921875,45.98662185668945,44.481605529785156,45.785953521728516,28.388824462890625,6859778
